"id","time","post","D","group_did","Z_encourage","arm_rct","assign_rct","rdd_score","eligible_rdd","cluster_id","region","urban","age","female","ses","hh_size","indig","dist_km","baseline_ability","y","Y0","Y1","tau_i"
91,1,1,1,1,1,0,NA,-10.9456469794163,0,24,"4",1,25,1,1,2,0,5.3,58,101.628299584883,91.1675339622231,97.6675339622231,6.5
92,0,0,0,1,0,0,NA,4.75356784656013,1,7,"2",0,43,1,3,3,0,7.3,60,88.8594910753637,85.6870334345221,92.6870334345221,7
92,1,1,1,1,0,0,NA,4.75356784656013,1,7,"2",0,43,1,3,3,0,7.3,60,108.379012086878,89.1870334345221,96.1870334345221,7
93,0,0,0,1,0,0,NA,-12.4200656277775,0,79,"2",1,36,1,2,4,0,4.5,49,74.9211050791206,84.407393753375,90.407393753375,6
93,1,1,1,1,0,0,NA,-12.4200656277775,0,79,"2",1,36,1,2,4,0,4.5,49,94.1682059262641,87.907393753375,93.907393753375,6
94,0,0,0,1,0,0,NA,7.21596132268354,1,23,"1",1,41,0,2,2,0,30.4,71,88.7933206370475,92.9270124007218,101.427012400722,8.5
94,1,1,0,1,0,0,NA,7.21596132268354,1,23,"1",1,41,0,2,2,0,30.4,71,95.6339048683752,96.4270124007218,104.927012400722,8.5
95,0,0,0,0,1,1,1,-2.92338647797169,0,26,"4",1,19,1,4,1,0,0.9,54,80.5615290872462,77.2930957112018,82.2930957112018,5
95,1,1,0,0,1,1,1,-2.92338647797169,0,26,"4",1,19,1,4,1,0,0.9,54,83.9126040490809,80.7930957112018,85.7930957112018,5
96,0,0,0,0,1,0,NA,-11.1856360293435,0,32,"4",1,31,0,NA,4,0,NA,49,88.8023827334628,86.4911481441566,93.9911481441566,7.5
96,1,1,1,0,1,0,NA,-11.1856360293435,0,32,"4",1,31,0,1,4,0,0.1,49,89.5063036976033,89.9911481441566,97.4911481441566,7.5
97,0,0,0,1,0,0,NA,-9.00455522016192,0,7,"1",1,45,0,3,4,0,19.9,34,79.0678754796296,78.5870334345221,85.0870334345221,6.5
97,1,1,0,1,0,0,NA,-9.00455522016192,0,7,"1",1,45,0,3,4,0,19.9,34,83.2337573330574,82.0870334345221,88.5870334345221,6.5
98,0,0,0,0,1,0,NA,3.57772474487782,1,27,"3",1,22,1,2,3,1,1.6,41,79.49818720634,73.8847785852347,81.3847785852347,7.5
98,1,1,1,0,1,0,NA,3.57772474487782,1,27,"3",1,22,1,2,3,1,1.6,41,79.9604554711883,77.3847785852347,84.8847785852347,7.5
99,0,0,0,1,0,0,NA,14.7024207727959,1,42,"2",1,21,1,1,1,0,2,50,92.9723224038266,85.2765760765651,93.2765760765651,8
99,1,1,1,1,0,0,NA,14.7024207727959,1,42,"2",1,21,1,1,1,0,2,50,82.6535857583435,88.7765760765651,96.7765760765651,8
100,0,0,0,0,1,0,NA,-7.66327523339199,0,5,"2",1,29,1,4,4,0,13,64,88.1711534271371,89.7510102473738,94.7510102473738,5
100,1,1,1,0,1,0,NA,-7.66327523339199,0,5,"2",1,29,1,4,4,0,13,64,101.29675129561,93.2510102473738,98.2510102473738,5
101,0,0,0,0,1,0,NA,3.41185471353237,1,70,"1",1,24,0,3,2,0,NA,50,78.647196490396,82.2787855998692,90.2787855998692,8
101,1,1,0,0,1,0,NA,3.41185471353237,1,70,"1",1,24,0,3,2,0,2.6,50,83.6702864396942,85.7787855998692,93.7787855998692,8
102,0,0,0,1,0,0,NA,10.8930853727275,1,16,"1",0,37,0,4,3,0,12,50,79.5122237977568,78.7799471802697,86.2799471802697,7.5
102,1,1,1,1,0,0,NA,10.8930853727275,1,16,"1",0,37,0,4,3,0,12,50,95.5602166697301,82.2799471802697,89.7799471802697,7.5
103,0,0,0,1,1,0,NA,14.4754427694775,1,24,"1",1,26,0,2,2,0,0.4,48,88.5783065339695,84.7175339622231,93.2175339622231,8.5
103,1,1,1,1,1,0,NA,14.4754427694775,1,24,"1",1,26,0,2,2,0,0.4,48,96.301000394778,88.2175339622231,96.7175339622231,8.5
104,0,0,0,0,1,1,1,13.4081943929038,1,32,"1",1,28,0,1,3,0,1.4,37,85.9685648913396,80.9411481441566,89.9411481441566,9
104,1,1,0,0,1,1,1,13.4081943929038,1,32,"1",1,28,0,1,3,0,1.4,37,86.2726512089783,84.4411481441566,93.4411481441566,9
105,0,0,0,0,1,1,0,-18.2337304227386,0,21,"1",1,18,0,1,3,1,1.2,42,87.3460896870428,80.0567795577647,87.5567795577647,7.5
105,1,1,0,0,1,1,0,-18.2337304227386,0,21,"1",1,18,0,1,3,1,1.2,42,77.9827192836246,83.5567795577647,91.0567795577647,7.5
106,0,0,0,1,0,0,NA,-15.0440895284993,0,55,"3",0,33,1,4,1,0,7.2,45,79.1396062739654,78.8817962479946,83.8817962479946,5
106,1,1,0,1,0,0,NA,-15.0440895284993,0,55,"3",0,33,1,4,1,0,7.2,45,79.0678561053247,82.3817962479946,87.3817962479946,5
107,0,0,0,0,0,0,NA,3.34296598550466,1,75,"1",1,36,0,1,3,0,10,49,96.5950308455606,86.8436256055084,95.8436256055084,9
107,1,1,1,0,0,0,NA,3.34296598550466,1,75,"1",1,36,0,1,3,0,10,49,90.636309916323,90.3436256055084,99.3436256055084,9
108,0,0,0,1,1,1,0,7.35371767974253,1,36,"1",0,18,1,1,4,0,10.6,50,73.6968758251022,75.237461393181,83.237461393181,8
108,1,1,0,1,1,1,0,7.35371767974253,1,36,"1",0,18,1,1,4,0,10.6,50,78.3024729453339,78.737461393181,86.737461393181,8
109,0,0,0,1,1,0,NA,3.36229220165056,1,39,"3",1,43,0,2,3,0,3.8,73,97.5517438706723,96.3864931109496,104.88649311095,8.5
109,1,1,1,1,1,0,NA,3.36229220165056,1,39,"3",1,43,0,2,3,0,3.8,73,110.846920135182,99.8864931109496,108.38649311095,8.5
110,0,0,0,1,1,1,1,11.7171569419559,1,54,"3",1,22,1,4,1,0,6.2,56,73.6273528802457,74.963874248072,81.463874248072,6.5
110,1,1,1,1,1,1,1,11.7171569419559,1,54,"3",1,22,1,4,1,0,6.2,56,79.8809485915486,78.463874248072,84.963874248072,6.5
111,0,0,0,0,1,1,0,-3.57999673152424,0,9,"1",1,34,1,3,2,0,5.1,55,84.0859713349513,80.6883726310724,86.1883726310724,5.5
111,1,1,0,0,1,1,0,-3.57999673152424,0,9,"1",1,34,1,3,2,0,5.1,55,81.7389478336065,84.1883726310724,89.6883726310724,5.5
112,0,0,0,1,1,1,1,-6.79019909214029,0,71,"3",1,32,0,4,5,0,1.8,27,67.6547867825417,65.1101414653562,71.1101414653562,6
112,1,1,0,1,1,1,1,-6.79019909214029,0,71,"3",1,32,0,4,5,0,1.8,27,70.2981519869901,68.6101414653562,74.6101414653562,6
113,0,0,0,1,0,0,NA,19.7426019871735,1,48,"2",1,22,1,3,3,0,8.4,37,54.9139551640079,67.1659990525485,74.1659990525485,7
113,1,1,1,1,0,0,NA,19.7426019871735,1,48,"2",1,22,1,3,3,0,8.4,37,68.9820600619416,70.6659990525485,77.6659990525485,7
114,0,0,0,0,1,1,1,10.2316183611535,1,77,"1",1,25,0,3,2,0,0.2,60,84.1733498724147,85.7862786929074,93.7862786929074,8
114,1,1,1,0,1,1,1,10.2316183611535,1,77,"1",1,25,0,3,2,0,0.2,60,102.959449427536,89.2862786929074,97.2862786929074,8
115,0,0,0,0,0,1,0,8.43975136867522,1,56,"1",1,39,0,5,5,0,0.7,56,90.6397659486286,82.4615937084559,89.4615937084559,7
115,1,1,1,0,0,1,0,8.43975136867522,1,56,"1",1,39,0,5,5,0,0.7,56,90.9008952826594,85.9615937084559,92.9615937084559,7
116,0,0,0,1,1,0,NA,-20.3301106066634,0,39,"1",1,29,1,4,5,0,3.7,68,94.5578799550454,86.4864931109496,91.4864931109496,5
116,1,1,0,1,1,0,NA,-20.3301106066634,0,39,"1",1,29,1,4,5,0,3.7,68,90.3508440734904,89.9864931109496,94.9864931109496,5
117,0,0,0,0,1,1,0,19.6402761991019,1,68,"2",1,29,0,3,4,0,5.7,63,97.6931710526089,87.1460732137833,95.1460732137833,8
117,1,1,0,0,1,1,0,19.6402761991019,1,68,"2",1,29,0,3,4,0,5.7,63,91.5208596407617,90.6460732137833,98.6460732137833,8
118,0,0,0,0,1,0,NA,1.88522245913489,1,1,"1",1,38,1,2,5,0,3.3,35,84.9331187774319,81.6254326255307,89.1254326255307,7.5
118,1,1,1,0,1,0,NA,1.88522245913489,1,1,"1",1,38,1,2,5,0,3.3,35,89.0405122501409,85.1254326255307,92.6254326255307,7.5
119,0,0,0,0,0,1,0,11.3628745718018,1,40,"1",0,33,0,2,3,0,27.7,51,84.2680771864836,83.3144860961096,91.8144860961096,8.5
119,1,1,0,0,0,1,0,11.3628745718018,1,40,"1",0,33,0,2,3,0,27.7,51,83.8143136753081,86.8144860961096,95.3144860961096,8.5
120,0,0,0,1,1,0,NA,-3.21513900512341,0,30,"3",1,28,1,5,2,0,2.4,50,67.3871147132523,75.3243182396621,79.8243182396621,4.5
120,1,1,1,1,1,0,NA,-3.21513900512341,0,30,"3",1,28,1,5,2,0,2.4,50,76.2549427696696,78.8243182396621,83.3243182396621,4.5
121,0,0,0,1,0,0,NA,11.7370440171511,1,16,"1",1,32,1,3,5,0,8,35,80.602470059894,71.5299471802697,78.5299471802697,7
121,1,1,1,1,0,0,NA,11.7370440171511,1,16,"1",1,32,1,3,5,0,8,35,79.3485317875056,75.0299471802697,82.0299471802697,7
122,0,0,0,1,1,0,NA,3.86312719188318,1,54,"1",1,18,1,2,1,0,1.3,59,74.4706757319305,77.563874248072,85.063874248072,7.5
122,1,1,1,1,1,0,NA,3.86312719188318,1,54,"1",1,18,1,2,1,0,1.3,59,81.0127434057587,81.063874248072,88.563874248072,7.5
123,0,0,0,0,0,1,1,0.690134207301353,1,75,"1",1,32,0,3,2,0,1.8,56,95.5397185922124,87.1436256055084,95.1436256055084,8
123,1,1,0,0,0,1,1,0.690134207301353,1,75,"1",1,32,0,3,2,0,1.8,56,95.5096131962015,90.6436256055084,98.6436256055084,8
124,0,0,0,1,0,1,0,-3.20691873538916,0,48,"3",0,50,1,3,3,0,2.5,76,89.531647873627,88.9659990525485,94.4659990525485,5.5
124,1,1,1,1,0,1,0,-3.20691873538916,0,48,"3",0,50,1,3,3,0,2.5,76,97.9061241641017,92.4659990525485,97.9659990525485,5.5
125,0,0,0,0,1,0,NA,28.7966939162008,1,20,"3",0,28,1,3,5,0,5.2,53,88.9027169142438,80.1991202252018,87.1991202252018,7
125,1,1,1,0,1,0,NA,28.7966939162008,1,20,"3",0,28,1,3,5,0,5.2,53,91.2611068573622,83.6991202252018,90.6991202252018,7
126,0,0,0,0,1,0,NA,5.73907868831007,1,67,"1",0,25,1,4,5,0,37.8,72,88.1059346975453,83.8891043558934,90.3891043558934,6.5
126,1,1,1,0,1,0,NA,5.73907868831007,1,67,"1",0,25,1,4,5,0,37.8,72,87.3458601631731,87.3891043558934,93.8891043558934,6.5
127,0,0,0,1,1,0,NA,-0.456144624241401,0,36,"3",1,42,0,1,4,0,14.6,40,80.9302322618163,80.037461393181,87.537461393181,7.5
127,1,1,1,1,1,0,NA,-0.456144624241401,0,36,"3",1,42,0,1,4,0,14.6,40,93.8398462718468,83.537461393181,91.037461393181,7.5
128,0,0,0,0,0,0,NA,2.7682103472663,1,52,"3",0,38,0,3,3,0,0.2,49,69.8146886320944,79.2283126321914,87.2283126321914,8
128,1,1,1,0,0,0,NA,2.7682103472663,1,52,"3",0,38,0,3,3,0,0.2,49,82.587473610556,82.7283126321914,90.7283126321914,8
129,0,0,0,1,0,0,NA,-1.09718510000225,0,22,"1",1,43,0,1,2,0,1,60,81.5307133941079,95.2096415965907,102.709641596591,7.5
129,1,1,1,1,0,0,NA,-1.09718510000225,0,22,"1",1,43,0,1,2,0,1,60,113.980747106402,98.7096415965907,106.209641596591,7.5
130,0,0,0,1,0,1,1,8.29514105334996,1,49,"2",1,35,1,NA,3,0,6.3,39,91.2977385825062,85.6774418145207,93.6774418145207,8
130,1,1,0,1,0,1,1,8.29514105334996,1,49,"2",1,35,1,1,3,0,6.3,39,90.1043632767369,89.1774418145207,97.1774418145207,8
131,0,0,0,1,0,0,NA,-18.0142169601738,0,42,"3",1,34,1,1,3,0,5.6,51,92.5446447224033,88.0265760765651,94.5265760765651,6.5
131,1,1,0,1,0,0,NA,-18.0142169601738,0,42,"3",1,34,1,1,3,0,5.6,51,90.4407875606997,91.5265760765651,98.0265760765651,6.5
132,0,0,0,1,0,0,NA,-2.92884471579723,0,59,"1",1,36,1,1,4,1,31.6,42,75.7516651912752,80.9371337091487,87.4371337091487,6.5
132,1,1,1,1,0,0,NA,-2.92884471579723,0,59,"1",1,36,1,1,4,1,31.6,42,89.7632056375956,84.4371337091487,90.9371337091487,6.5
133,0,0,0,1,0,0,NA,4.92454691416724,1,11,"3",1,22,1,1,4,0,24.3,50,86.6939100653459,82.5005915608795,90.5005915608795,8
133,1,1,0,1,0,0,NA,4.92454691416724,1,11,"3",1,22,1,1,4,0,24.3,50,88.0253798467063,86.0005915608795,94.0005915608795,8
134,0,0,0,1,0,1,1,-0.663419809910055,0,55,"4",1,32,1,2,3,0,0.5,51,81.5290843753772,83.3317962479946,89.3317962479946,6
134,1,1,0,1,0,1,1,-0.663419809910055,0,55,"4",1,32,1,2,3,0,0.5,51,87.274220254,86.8317962479946,92.8317962479946,6
135,0,0,0,0,0,0,NA,-4.52158118782485,0,8,"2",1,34,0,3,5,0,6,61,80.8521222613536,84.5319284267541,91.0319284267541,6.5
135,1,1,0,0,0,0,NA,-4.52158118782485,0,8,"2",1,34,0,3,5,0,6,61,88.2329236290598,88.0319284267541,94.5319284267541,6.5
136,0,0,0,0,0,0,NA,2.01158558557746,1,46,"1",1,47,1,3,1,0,8.1,47,78.006069582164,85.8762783259882,92.8762783259882,7
136,1,1,0,0,0,0,NA,2.01158558557746,1,46,"1",1,47,1,3,1,0,8.1,47,91.900131328654,89.3762783259882,96.3762783259882,7
137,0,0,0,1,0,0,NA,4.85480207287979,1,66,"3",1,38,1,1,2,0,0.4,52,85.684582854078,85.5743220132215,93.5743220132215,8
137,1,1,1,1,0,0,NA,4.85480207287979,1,66,"3",1,38,1,1,2,0,0.4,52,108.724321693755,89.0743220132215,97.0743220132215,8
138,0,0,0,0,1,1,1,-2.14777858321915,0,77,"1",0,45,0,NA,2,0,10.9,62,83.9933169797852,90.7862786929074,97.2862786929074,6.5
138,1,1,0,0,1,1,1,-2.14777858321915,0,77,"1",0,45,0,3,2,0,10.9,62,96.126407652273,94.2862786929074,100.786278692907,6.5
139,0,0,0,0,0,0,NA,-17.3972229285345,0,46,"4",1,31,1,5,3,0,14.3,52,84.8110866913921,80.5762783259882,85.0762783259882,4.5
139,1,1,0,0,0,0,NA,-17.3972229285345,0,46,"4",1,31,1,5,3,0,14.3,52,87.9310406828586,84.0762783259882,88.5762783259882,4.5
140,0,0,0,0,1,0,NA,9.490215303153,1,70,"2",0,22,0,3,3,0,0.2,53,81.1051691216236,81.2787855998692,89.2787855998692,8
140,1,1,1,0,1,0,NA,9.490215303153,1,70,"2",0,22,0,3,3,0,0.2,53,91.7698940325733,84.7787855998692,92.7787855998692,8
141,0,0,0,1,0,0,NA,17.5908764536245,1,72,"2",1,23,0,1,4,1,0.8,57,92.4941245768034,89.7293315573156,98.7293315573156,9
141,1,1,1,1,0,0,NA,17.5908764536245,1,72,"2",1,23,0,1,4,1,0.8,57,108.052120196692,93.2293315573156,102.229331557316,9
142,0,0,0,1,0,0,NA,-3.7015985515155,0,44,"2",0,18,0,4,1,0,21.2,58,74.6127370464738,79.2807936730011,85.2807936730011,6
142,1,1,1,1,0,0,NA,-3.7015985515155,0,44,"2",0,18,0,4,1,0,21.2,58,88.1030443464127,82.7807936730011,88.7807936730011,6
143,0,0,0,0,1,0,NA,-8.83522745154358,0,32,"1",0,18,0,2,4,0,5.2,41,77.8110394151816,78.0411481441566,85.0411481441566,7
143,1,1,1,0,1,0,NA,-8.83522745154358,0,32,"1",0,18,0,2,4,0,5.2,41,80.2750912264088,81.5411481441566,88.5411481441566,7
144,0,0,0,1,1,0,NA,-11.1350983152662,0,36,"3",1,27,1,1,1,0,4.6,36,64.8283543338179,73.587461393181,80.087461393181,6.5
144,1,1,0,1,1,0,NA,-11.1350983152662,0,36,"3",1,27,1,1,1,0,4.6,36,71.4046011821455,77.087461393181,83.587461393181,6.5
145,0,0,0,0,0,0,NA,-11.7064917228519,0,45,"3",1,26,1,1,4,0,3.1,69,93.4017548833716,90.632471112549,97.132471112549,6.5
145,1,1,1,0,0,0,NA,-11.7064917228519,0,45,"3",1,26,1,1,4,0,3.1,69,106.97783473433,94.132471112549,100.632471112549,6.5
146,0,0,0,1,0,1,1,-6.72097607478343,0,14,"1",0,43,0,2,5,0,43.5,57,83.9115261547457,90.6453554708922,97.6453554708922,7
146,1,1,0,1,0,1,1,-6.72097607478343,0,14,"1",0,43,0,2,5,0,43.5,57,93.5822469525485,94.1453554708922,101.145355470892,7
147,0,0,0,1,0,1,1,-8.68327975580843,0,16,"4",0,18,1,2,2,0,0.1,61,89.5105319187609,79.7299471802697,85.7299471802697,6
147,1,1,0,1,0,1,1,-8.68327975580843,0,16,"4",0,18,1,2,2,0,0.1,61,82.1754774508394,83.2299471802697,89.2299471802697,6
148,0,0,0,1,0,0,NA,-0.774088927840971,0,33,"1",1,31,1,1,2,0,0.3,51,85.6538776558473,80.0017003745276,86.5017003745276,6.5
148,1,1,0,1,0,0,NA,-0.774088927840971,0,33,"1",1,31,1,1,2,0,0.3,51,93.279288120534,83.5017003745276,90.0017003745276,6.5
149,0,0,0,0,0,0,NA,2.52522102835302,1,40,"1",1,26,1,2,2,0,2.4,31,73.7714958471936,73.2644860961096,80.7644860961096,7.5
149,1,1,1,0,0,0,NA,2.52522102835302,1,40,"1",1,26,1,2,2,0,2.4,31,77.6504236746269,76.7644860961096,84.2644860961096,7.5
150,0,0,0,0,0,1,0,-5.03387149884135,0,40,"3",1,36,1,2,5,0,5.8,58,82.5418069267547,85.6644860961096,91.6644860961096,6
150,1,1,0,0,0,1,0,-5.03387149884135,0,40,"3",1,36,1,2,5,0,5.8,58,94.6473526201818,89.1644860961096,95.1644860961096,6
151,0,0,0,0,0,0,NA,-0.234775186909584,0,10,"1",0,37,0,NA,5,0,0.5,51,85.0923011490268,83.7366768533553,90.2366768533553,6.5
151,1,1,1,0,0,0,NA,-0.234775186909584,0,10,"1",0,37,0,3,5,0,0.5,51,92.9631429028903,87.2366768533553,93.7366768533553,6.5
152,0,0,0,1,0,1,1,16.9610164849252,1,72,"1",1,22,1,3,3,0,4.4,34,73.663318216781,74.7793315573156,81.7793315573156,7
152,1,1,0,1,0,1,1,16.9610164849252,1,72,"1",1,22,1,3,3,0,4.4,34,72.467151188053,78.2793315573156,85.2793315573156,7
153,0,0,0,0,1,0,NA,2.52508414603131,1,9,"1",1,28,1,4,3,0,1.8,47,74.8697244067038,73.8883726310724,80.3883726310724,6.5
153,1,1,0,0,1,0,NA,2.52508414603131,1,9,"1",1,28,1,4,3,0,1.8,47,71.3751840829398,77.3883726310724,83.8883726310724,6.5
154,0,0,0,1,0,0,NA,-1.35209899365286,0,7,"3",1,28,1,4,2,0,21.2,67,75.8018373767441,85.2370334345221,90.2370334345221,5
154,1,1,1,1,0,0,NA,-1.35209899365286,0,7,"3",1,28,1,4,2,0,21.2,67,95.971393540296,88.7370334345221,93.7370334345221,5
155,0,0,0,1,0,0,NA,-2.49599054777122,0,7,"2",1,21,0,3,1,0,20,44,78.8282001682227,77.4870334345221,83.9870334345221,6.5
155,1,1,1,1,0,0,NA,-2.49599054777122,0,7,"2",1,21,0,3,1,0,20,44,85.5429591152833,80.9870334345221,87.4870334345221,6.5
156,0,0,0,0,0,1,0,-0.6555035704786,0,58,"1",0,31,0,5,1,0,1.7,53,82.234947562485,80.2415209780828,85.7415209780828,5.5
156,1,1,0,0,0,1,0,-0.6555035704786,0,58,"1",0,31,0,5,1,0,1.7,53,91.0998080987029,83.7415209780828,89.2415209780828,5.5
157,0,0,0,0,1,0,NA,-7.03715144772817,0,61,"2",1,27,1,3,3,0,8.7,49,81.9217601499998,81.6973064849792,87.1973064849792,5.5
157,1,1,1,0,1,0,NA,-7.03715144772817,0,61,"2",1,27,1,3,3,0,8.7,49,90.6056475277555,85.1973064849792,90.6973064849792,5.5
158,0,0,0,0,0,0,NA,-7.2934086949644,0,74,"1",1,24,1,3,2,0,8.4,59,91.4058494800781,89.2066592466126,94.7066592466126,5.5
158,1,1,1,0,0,0,NA,-7.2934086949644,0,74,"1",1,24,1,3,2,0,8.4,59,102.639405259794,92.7066592466126,98.2066592466126,5.5
159,0,0,0,1,1,0,NA,-20.0519753874627,0,24,"2",0,21,0,2,7,0,1,46,78.9760512323013,80.9675339622231,87.9675339622231,7
159,1,1,0,1,1,0,NA,-20.0519753874627,0,24,"2",0,21,0,2,7,0,1,46,90.2686371924824,84.4675339622231,91.4675339622231,7
160,0,0,0,1,1,0,NA,11.3805721965565,1,63,"3",1,31,1,3,2,0,8.9,47,72.7290190755976,77.780488175358,84.780488175358,7
160,1,1,1,1,1,0,NA,11.3805721965565,1,63,"3",1,31,1,3,2,0,8.9,47,87.5236033198529,81.280488175358,88.280488175358,7
161,0,0,0,1,1,1,0,0.173310205000241,1,54,"1",1,31,0,2,1,0,4.7,65,83.0073160393505,85.213874248072,93.713874248072,8.5
161,1,1,1,1,1,1,0,0.173310205000241,1,54,"1",1,31,0,2,1,0,4.7,65,97.8094043186786,88.713874248072,97.213874248072,8.5
162,0,0,0,1,0,0,NA,-4.12338270367094,0,23,"3",1,24,1,4,2,0,0.3,54,81.0884493653822,77.4770124007218,82.4770124007218,5
162,1,1,1,1,0,0,NA,-4.12338270367094,0,23,"3",1,24,1,NA,2,0,0.3,54,86.1983512188164,80.9770124007218,85.9770124007218,5
163,0,0,0,0,1,0,NA,-4.66812061837067,0,26,"1",0,44,0,4,1,0,4.2,30,70.6007379705459,75.1430957112018,81.1430957112018,6
163,1,1,1,0,1,0,NA,-4.66812061837067,0,26,"1",0,44,0,4,1,0,4.2,30,83.173295407636,78.6430957112018,84.6430957112018,6
164,0,0,0,1,0,1,1,13.4966995029577,1,33,"2",1,20,0,2,4,0,3.4,75,96.083811904244,86.7517003745276,95.2517003745276,8.5
164,1,1,0,1,0,1,1,13.4966995029577,1,33,"2",1,20,0,2,4,0,3.4,75,92.7729516274289,90.2517003745276,98.7517003745276,8.5
165,0,0,0,0,0,1,0,-2.49773980752055,0,57,"1",1,28,0,2,2,0,10.7,27,76.6586401381401,76.0227871143546,83.0227871143546,7
165,1,1,1,0,0,1,0,-2.49773980752055,0,57,"1",1,28,0,2,2,0,10.7,27,83.6262888857954,79.5227871143546,86.5227871143546,7
166,0,0,0,0,1,1,1,-7.53407321789216,0,29,"2",1,23,0,1,2,0,3.3,59,76.1144329803561,83.7356569124205,91.2356569124205,7.5
166,1,1,0,0,1,1,1,-7.53407321789216,0,29,"2",1,23,0,1,2,0,3.3,59,91.1910926018084,87.2356569124205,94.7356569124205,7.5
167,0,0,0,0,0,1,1,14.2055743283526,1,10,"1",1,38,0,NA,3,0,0.3,54,95.4774436955119,85.9866768533553,93.9866768533553,8
167,1,1,0,0,0,1,1,14.2055743283526,1,10,"1",1,38,0,3,3,0,0.3,54,83.3910437038197,89.4866768533553,97.4866768533553,8
168,0,0,0,1,0,0,NA,-3.46561921836101,0,53,"4",0,40,1,5,2,0,2.3,43,76.9761489289523,76.5932332663749,81.0932332663749,4.5
168,1,1,1,1,0,0,NA,-3.46561921836101,0,53,"4",0,40,1,5,2,0,2.3,43,90.685237568695,80.0932332663749,84.5932332663749,4.5
169,0,0,0,1,1,1,1,-3.10498447906447,0,54,"1",1,18,1,2,4,0,19.8,50,78.6420574970224,73.063874248072,79.063874248072,6
169,1,1,0,1,1,1,1,-3.10498447906447,0,54,"1",1,18,1,2,4,0,19.8,50,68.8342931062605,76.563874248072,82.563874248072,6
170,0,0,0,0,1,0,NA,-8.49443868716701,0,77,"3",1,25,0,2,2,0,0.7,60,85.0624814584885,86.9862786929074,93.9862786929074,7
170,1,1,0,0,1,0,NA,-8.49443868716701,0,77,"3",1,25,0,2,2,0,0.7,60,95.225379512376,90.4862786929074,97.4862786929074,7
171,0,0,0,1,0,0,NA,-0.0763256388104666,0,11,"1",1,18,0,3,1,0,7.8,61,97.1380915182799,86.4005915608795,92.9005915608795,6.5
171,1,1,1,1,0,0,NA,-0.0763256388104666,0,11,"1",1,18,0,3,1,0,7.8,61,102.186502064325,89.9005915608795,96.4005915608795,6.5
172,0,0,0,1,1,1,1,-20.0284095118652,0,25,"1",1,47,0,3,5,0,1.8,38,62.2218797488899,75.8332317394225,82.3332317394225,6.5
172,1,1,0,1,1,1,1,-20.0284095118652,0,25,"1",1,47,0,3,5,0,1.8,38,88.0376952121906,79.3332317394225,85.8332317394225,6.5
173,0,0,0,0,0,1,1,-4.42528530563168,0,52,"1",1,31,1,3,1,0,5.6,54,76.6766461273948,79.1783126321914,84.6783126321914,5.5
173,1,1,0,0,0,1,1,-4.42528530563168,0,52,"1",1,31,1,3,1,0,5.6,54,77.8586970786354,82.6783126321914,88.1783126321914,5.5
174,0,0,0,0,1,0,NA,-5.67697348796261,0,26,"4",0,34,1,1,2,0,2.7,58,88.3164211245282,85.4430957112018,91.9430957112018,6.5
174,1,1,1,0,1,0,NA,-5.67697348796261,0,26,"4",0,34,1,1,2,0,2.7,58,93.2123337548741,88.9430957112018,95.4430957112018,6.5
175,0,0,0,1,0,1,0,7.97565499063895,1,7,"1",1,30,0,4,3,0,8.9,43,79.3357934720469,77.2370334345221,84.7370334345221,7.5
175,1,1,0,1,0,1,0,7.97565499063895,1,7,"1",1,30,0,4,3,0,8.9,43,83.9628575411919,80.7370334345221,88.2370334345221,7.5
176,0,0,0,1,1,1,1,3.1912079624574,1,25,"4",0,18,0,4,4,0,8.7,59,70.5964082688895,74.9832317394225,82.4832317394225,7.5
176,1,1,1,1,1,1,1,3.1912079624574,1,25,"4",0,18,0,4,4,0,8.7,59,83.8815885073606,78.4832317394225,85.9832317394225,7.5
177,0,0,0,0,1,1,0,7.69579960579307,1,32,"1",0,18,1,2,4,1,8.5,42,75.4785976876434,77.5411481441566,85.0411481441566,7.5
177,1,1,0,0,1,1,0,7.69579960579307,1,32,"1",0,18,1,2,4,1,8.5,42,83.1309673580695,81.0411481441566,88.5411481441566,7.5
178,0,0,0,1,1,0,NA,-3.1554987410614,0,24,"1",1,38,0,4,3,0,14.8,39,79.1897829364462,80.8175339622231,86.8175339622231,6
178,1,1,1,1,1,0,NA,-3.1554987410614,0,24,"1",1,38,0,4,3,0,14.8,39,91.7906438513325,84.3175339622231,90.3175339622231,6
179,0,0,0,0,0,1,1,34.9600223294968,1,57,"1",0,33,0,2,5,0,3.9,71,91.9282945679149,93.1727871143546,101.672787114355,8.5
179,1,1,1,0,0,1,1,34.9600223294968,1,57,"1",0,33,0,2,5,0,3.9,71,109.124047593241,96.6727871143546,105.172787114355,8.5
180,0,0,0,0,1,1,1,27.5129321915802,1,73,"2",1,23,0,1,6,0,4.7,43,83.6994387468952,81.2177317034349,90.2177317034349,9
180,1,1,0,0,1,1,1,27.5129321915802,1,73,"2",1,23,0,1,6,0,4.7,43,83.3248980282029,84.7177317034349,93.7177317034349,9
181,0,0,0,1,0,1,0,10.6094216085409,1,23,"1",1,18,1,4,1,0,0.2,57,80.2257678404119,77.1770124007218,83.6770124007218,6.5
181,1,1,1,1,0,1,0,10.6094216085409,1,23,"1",1,18,1,4,1,0,0.2,57,91.3174438962078,80.6770124007218,87.1770124007218,6.5
